[18/04/10 00:00:09,552] [INFO] OnlinePlayerLog.execute --> 当前的时间戳-------：1523289609552 ----- timeDian:0
[18/04/10 08:59:22,196] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 08:59:22
[18/04/10 08:59:22,196] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 08:59:22
[18/04/10 08:59:22,196] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:00:09,480] [INFO] OnlinePlayerLog.execute --> 当前的时间戳-------：1523322009480 ----- timeDian:9
[18/04/10 09:00:12,886] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@65c98ae0
[18/04/10 09:00:22,304] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:00:22
[18/04/10 09:00:22,305] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:00:22
[18/04/10 09:00:22,305] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:00:22
[18/04/10 09:00:22,305] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:01:22,218] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:01:22
[18/04/10 09:01:22,218] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:01:22
[18/04/10 09:01:22,218] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:01:22
[18/04/10 09:01:22,218] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:02:22,141] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:02:22
[18/04/10 09:02:22,141] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:02:22
[18/04/10 09:02:22,141] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:02:22
[18/04/10 09:02:22,141] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:03:12,825] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1200000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@6071b235
[18/04/10 09:03:12,825] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1080000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@3ad9d1ee
[18/04/10 09:03:13,025] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@38587bd5
[18/04/10 09:03:22,251] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:03:22
[18/04/10 09:03:22,252] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:03:22
[18/04/10 09:03:22,252] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:03:22
[18/04/10 09:03:22,252] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:04:12,960] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1080000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@11ef68b4
[18/04/10 09:04:22,204] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:04:22
[18/04/10 09:04:22,204] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:04:22
[18/04/10 09:04:22,204] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:04:22
[18/04/10 09:04:22,204] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:05:22,326] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:05:22
[18/04/10 09:05:22,327] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:05:22
[18/04/10 09:05:22,327] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:05:22
[18/04/10 09:05:22,327] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:06:22,235] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:06:22
[18/04/10 09:06:22,236] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:06:22
[18/04/10 09:06:22,236] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:06:22
[18/04/10 09:06:22,236] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:07:22,333] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:07:22
[18/04/10 09:07:22,333] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:07:22
[18/04/10 09:07:22,334] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:07:22
[18/04/10 09:07:22,334] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:08:22,281] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:08:22
[18/04/10 09:08:22,281] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:08:22
[18/04/10 09:08:22,281] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:08:22
[18/04/10 09:08:22,281] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:09:22,193] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:09:22
[18/04/10 09:09:22,194] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:09:22
[18/04/10 09:09:22,194] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:09:22
[18/04/10 09:09:22,194] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:10:22,316] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:10:22
[18/04/10 09:10:22,316] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:10:22
[18/04/10 09:10:22,316] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:10:22
[18/04/10 09:10:22,316] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:11:22,214] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:11:22
[18/04/10 09:11:22,214] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:11:22
[18/04/10 09:11:22,214] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:11:22
[18/04/10 09:11:22,214] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:12:22,148] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:12:22
[18/04/10 09:12:22,149] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:12:22
[18/04/10 09:12:22,149] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:12:22
[18/04/10 09:12:22,149] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:13:12,827] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1200000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@7c6290a6
[18/04/10 09:13:22,276] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:13:22
[18/04/10 09:13:22,276] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:13:22
[18/04/10 09:13:22,276] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:13:22
[18/04/10 09:13:22,276] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:14:12,963] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1080000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@8406865
[18/04/10 09:14:22,178] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:14:22
[18/04/10 09:14:22,178] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:14:22
[18/04/10 09:14:22,178] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:14:22
[18/04/10 09:14:22,178] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:15:22,299] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:15:22
[18/04/10 09:15:22,299] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:15:22
[18/04/10 09:15:22,299] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:15:22
[18/04/10 09:15:22,299] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:16:22,226] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:16:22
[18/04/10 09:16:22,226] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:16:22
[18/04/10 09:16:22,226] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:16:22
[18/04/10 09:16:22,226] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:17:22,151] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:17:22
[18/04/10 09:17:22,151] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:17:22
[18/04/10 09:17:22,151] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:17:22
[18/04/10 09:17:22,151] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:18:22,278] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:18:22
[18/04/10 09:18:22,280] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:18:22
[18/04/10 09:18:22,280] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:18:22
[18/04/10 09:18:22,280] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:19:22,215] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:19:22
[18/04/10 09:19:22,216] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:19:22
[18/04/10 09:19:22,216] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:19:22
[18/04/10 09:19:22,216] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:20:22,173] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:20:22
[18/04/10 09:20:22,180] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:20:22
[18/04/10 09:20:22,180] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:20:22
[18/04/10 09:20:22,180] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:21:12,879] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@733d3c6b
[18/04/10 09:21:22,292] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:21:22
[18/04/10 09:21:22,292] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:21:22
[18/04/10 09:21:22,292] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:21:22
[18/04/10 09:21:22,292] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:22:22,224] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:22:22
[18/04/10 09:22:22,225] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:22:22
[18/04/10 09:22:22,225] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:22:22
[18/04/10 09:22:22,225] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:23:22,154] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:23:22
[18/04/10 09:23:22,155] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:23:22
[18/04/10 09:23:22,155] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:23:22
[18/04/10 09:23:22,155] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:24:22,279] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:24:22
[18/04/10 09:24:22,280] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:24:22
[18/04/10 09:24:22,280] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:24:22
[18/04/10 09:24:22,280] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:25:22,220] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:25:22
[18/04/10 09:25:22,221] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:25:22
[18/04/10 09:25:22,221] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:25:22
[18/04/10 09:25:22,221] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:26:22,329] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:26:22
[18/04/10 09:26:22,330] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:26:22
[18/04/10 09:26:22,330] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:26:22
[18/04/10 09:26:22,330] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:27:12,837] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@19fd4070
[18/04/10 09:27:13,038] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@71721449
[18/04/10 09:27:22,254] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:27:22
[18/04/10 09:27:22,254] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:27:22
[18/04/10 09:27:22,255] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:27:22
[18/04/10 09:27:22,255] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:28:22,162] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:28:22
[18/04/10 09:28:22,163] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:28:22
[18/04/10 09:28:22,163] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:28:22
[18/04/10 09:28:22,163] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:29:22,252] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:29:22
[18/04/10 09:29:22,253] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:29:22
[18/04/10 09:29:22,253] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:29:22
[18/04/10 09:29:22,253] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:30:22,163] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:30:22
[18/04/10 09:30:22,164] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:30:22
[18/04/10 09:30:22,164] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:30:22
[18/04/10 09:30:22,164] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:31:12,866] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@7a7a4942
[18/04/10 09:31:22,300] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:31:22
[18/04/10 09:31:22,301] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:31:22
[18/04/10 09:31:22,301] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:31:22
[18/04/10 09:31:22,301] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:32:22,218] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:32:22
[18/04/10 09:32:22,219] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:32:22
[18/04/10 09:32:22,219] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:32:22
[18/04/10 09:32:22,219] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:33:12,925] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1200000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@60beec02
[18/04/10 09:33:13,125] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@1333cea5
[18/04/10 09:33:22,161] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:33:22
[18/04/10 09:33:22,161] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:33:22
[18/04/10 09:33:22,161] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:33:22
[18/04/10 09:33:22,161] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:34:22,282] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:34:22
[18/04/10 09:34:22,282] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:34:22
[18/04/10 09:34:22,282] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:34:22
[18/04/10 09:34:22,282] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:35:22,187] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:35:22
[18/04/10 09:35:22,187] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:35:22
[18/04/10 09:35:22,187] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:35:22
[18/04/10 09:35:22,188] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:36:22,325] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:36:22
[18/04/10 09:36:22,325] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:36:22
[18/04/10 09:36:22,326] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:36:22
[18/04/10 09:36:22,326] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:37:12,845] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@728250d6
[18/04/10 09:37:22,283] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:37:22
[18/04/10 09:37:22,283] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:37:22
[18/04/10 09:37:22,284] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:37:22
[18/04/10 09:37:22,284] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:38:12,983] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@5a9a279d
[18/04/10 09:38:22,194] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:38:22
[18/04/10 09:38:22,195] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:38:22
[18/04/10 09:38:22,195] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:38:22
[18/04/10 09:38:22,195] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:39:22,329] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:39:22
[18/04/10 09:39:22,330] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:39:22
[18/04/10 09:39:22,330] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:39:22
[18/04/10 09:39:22,330] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:40:22,320] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:40:22
[18/04/10 09:40:22,328] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:40:22
[18/04/10 09:40:22,328] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:40:22
[18/04/10 09:40:22,328] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:41:22,330] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:41:22
[18/04/10 09:41:22,331] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:41:22
[18/04/10 09:41:22,331] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:41:22
[18/04/10 09:41:22,331] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:42:22,233] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:42:22
[18/04/10 09:42:22,233] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:42:22
[18/04/10 09:42:22,233] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:42:22
[18/04/10 09:42:22,233] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:43:22,221] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:43:22
[18/04/10 09:43:22,221] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:43:22
[18/04/10 09:43:22,221] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:43:22
[18/04/10 09:43:22,221] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:44:22,160] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:44:22
[18/04/10 09:44:22,161] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:44:22
[18/04/10 09:44:22,161] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:44:22
[18/04/10 09:44:22,161] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:45:22,318] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:45:22
[18/04/10 09:45:22,318] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:45:22
[18/04/10 09:45:22,318] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:45:22
[18/04/10 09:45:22,318] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:46:22,260] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:46:22
[18/04/10 09:46:22,261] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:46:22
[18/04/10 09:46:22,261] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:46:22
[18/04/10 09:46:22,261] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:47:12,962] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:1200000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@4d531e30
[18/04/10 09:47:22,176] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:47:22
[18/04/10 09:47:22,176] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:47:22
[18/04/10 09:47:22,176] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:47:22
[18/04/10 09:47:22,176] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:48:22,294] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:48:22
[18/04/10 09:48:22,294] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:48:22
[18/04/10 09:48:22,294] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:48:22
[18/04/10 09:48:22,294] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:49:22,227] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:49:22
[18/04/10 09:49:22,227] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:49:22
[18/04/10 09:49:22,227] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:49:22
[18/04/10 09:49:22,228] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:50:22,198] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:50:22
[18/04/10 09:50:22,199] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:50:22
[18/04/10 09:50:22,199] [DEBUG] ScheduleNotice.execute --> ======>start notice time is:2018-04-10 09:50:22
[18/04/10 09:50:22,199] [INFO] NoticeService.checkNotices --> 遍历所有公告
[18/04/10 09:51:12,888] [INFO] LLScheduleServiceImpl.scheduleOnce --> scheduleOnce delay:900000 scheduleEnum:老虎机竞赛等待时间 schedule:com.gameserver.slot.TournamentStartSng@4018a7d9
[18/04/10 09:51:22,309] [DEBUG] ScheduleHeartBeatServer.execute --> ======>start HeartBeatServer time is:2018-04-10 09:51:22
[18/04/10 09:51:22,309] [INFO] ScheduleLastNetTime.execute --> ======>start sendLastNetTime time is:2018-04-10 09:51:22
